mlbID,BF,k_rate,bb_rate,hr_rate,is_starter
592094,1037,0.29218900675024106,0.08196721311475409,0.021215043394406944,False
592155,326,0.2392638036809816,0.10736196319018405,0.03987730061349693,False
592229,191,0.15706806282722513,0.08900523560209424,0.02617801047120419,False
592254,70,0.24285714285714285,0.07142857142857142,0.02857142857142857,False
592288,82,0.14634146341463414,0.08536585365853659,0.04878048780487805,False
592332,3179,0.261402956904687,0.06417112299465241,0.025479710600817867,True
592346,118,0.15254237288135594,0.06779661016949153,0.05084745762711865,True
592351,1701,0.22457378012933568,0.0752498530276308,0.03233392122281011,True
592390,111,0.17117117117117117,0.16216216216216217,0.05405405405405406,False
592426,616,0.23214285714285715,0.11201298701298701,0.025974025974025976,False
592454,720,0.2375,0.11388888888888889,0.027777777777777776,False
592473,101,0.15841584158415842,0.0891089108910891,0.009900990099009901,False
592662,1695,0.26489675516224187,0.09144542772861357,0.03716814159292035,True
592716,428,0.1705607476635514,0.0630841121495327,0.02336448598130841,True
592717,265,0.15471698113207547,0.05660377358490566,0.03018867924528302,True
592741,311,0.2379421221864952,0.07717041800643087,0.04180064308681672,False
592761,302,0.2152317880794702,0.1291390728476821,0.046357615894039736,False
592767,1330,0.21654135338345865,0.08045112781954887,0.039097744360902256,False
592773,992,0.2550403225806452,0.11391129032258064,0.02721774193548387,False
592779,346,0.3092485549132948,0.0953757225433526,0.02023121387283237,False
592789,987,0.16109422492401215,0.05167173252279635,0.03850050658561297,True
592791,2632,0.1979483282674772,0.05205167173252279,0.03723404255319149,True
592804,87,0.16091954022988506,0.12643678160919541,0.011494252873563218,False
592826,481,0.2203742203742204,0.08108108108108109,0.031185031185031187,False
592836,2306,0.17996530789245446,0.08499566348655681,0.03469210754553339,True
592848,114,0.2894736842105263,0.11403508771929824,0.05263157894736842,False
592858,294,0.23469387755102042,0.09863945578231292,0.030612244897959183,False
592866,1664,0.19170673076923078,0.06911057692307693,0.036057692307692304,True
593334,847,0.2255017709563164,0.08028335301062574,0.04132231404958678,True
593423,1470,0.22244897959183674,0.08503401360544217,0.03469387755102041,True
593576,980,0.2795918367346939,0.1,0.02857142857142857,False
593619,165,0.15757575757575756,0.15757575757575756,0.01818181818181818,False
593643,59,0.03389830508474576,0.06779661016949153,0.05084745762711865,False
593958,1930,0.20984455958549222,0.08341968911917098,0.031088082901554404,True
593974,970,0.20103092783505155,0.09381443298969072,0.021649484536082474,False
594311,120,0.225,0.09166666666666666,0.03333333333333333,False
594577,342,0.18128654970760233,0.08187134502923976,0.05555555555555555,False
594580,688,0.25290697674418605,0.11046511627906977,0.020348837209302327,False
594798,1092,0.3241758241758242,0.047619047619047616,0.03571428571428571,True
594835,1149,0.1392515230635335,0.06875543951261967,0.034812880765883375,True
594902,1199,0.1901584653878232,0.0750625521267723,0.0408673894912427,True
594943,124,0.20161290322580644,0.11290322580645161,0.06451612903225806,False
595014,419,0.2911694510739857,0.09307875894988067,0.026252983293556086,False
595345,909,0.2794279427942794,0.09350935093509351,0.030803080308030802,False
595881,353,0.16147308781869688,0.10764872521246459,0.025495750708215296,False
595897,60,0.26666666666666666,0.2,0.016666666666666666,False
595928,234,0.1752136752136752,0.05555555555555555,0.042735042735042736,False
596001,1378,0.21770682148040638,0.05297532656023222,0.027576197387518143,False
596057,313,0.24600638977635783,0.13099041533546327,0.04472843450479233,False
596071,165,0.15757575757575756,0.10303030303030303,0.030303030303030304,False
596082,84,0.16666666666666666,0.10714285714285714,0.03571428571428571,False
596112,448,0.29464285714285715,0.06696428571428571,0.04017857142857143,False
596133,1393,0.24264178033022255,0.07394113424264179,0.03732950466618808,False
596271,281,0.13523131672597866,0.05338078291814947,0.0498220640569395,False
596295,2100,0.1580952380952381,0.06285714285714286,0.04380952380952381,True
598264,335,0.191044776119403,0.1044776119402985,0.014925373134328358,False
598286,235,0.14042553191489363,0.06808510638297872,0.00425531914893617,False
598287,215,0.2372093023255814,0.12093023255813953,0.04186046511627907,False
600917,774,0.28940568475452194,0.1124031007751938,0.025839793281653745,False
600921,468,0.19017094017094016,0.08333333333333333,0.0405982905982906,False
600986,187,0.2192513368983957,0.1443850267379679,0.0427807486631016,False
601713,2671,0.26918757019842754,0.07824784724822163,0.037813552976413325,True
605121,242,0.23553719008264462,0.1322314049586777,0.02066115702479339,False
605130,1138,0.2662565905096661,0.11599297012302284,0.023725834797891036,False
605135,3113,0.22454224221008673,0.0754898811435914,0.027947317699967878,True
605151,117,0.18803418803418803,0.08547008547008547,0.02564102564102564,False
605154,806,0.24069478908188585,0.07816377171215881,0.033498759305210915,False
605155,129,0.20155038759689922,0.09302325581395349,0.031007751937984496,False
605156,162,0.11728395061728394,0.06172839506172839,0.043209876543209874,False
605164,595,0.15798319327731092,0.047058823529411764,0.040336134453781515,True
605177,856,0.2757009345794392,0.1133177570093458,0.02102803738317757,False
605182,1132,0.19346289752650175,0.07685512367491167,0.037102473498233215,True
605194,181,0.2154696132596685,0.11049723756906077,0.03867403314917127,False
605195,66,0.2878787878787879,0.16666666666666666,0.0,False
605200,947,0.18373812038014783,0.09609292502639916,0.03273495248152059,True
605218,401,0.19950124688279303,0.10972568578553615,0.022443890274314215,False
605242,513,0.24561403508771928,0.10916179337231968,0.021442495126705652,False
605280,1572,0.22391857506361323,0.08778625954198473,0.014631043256997456,False
605288,1763,0.1712989222915485,0.08564946114577425,0.02212138400453772,True
605347,887,0.21195039458850057,0.08906426155580609,0.02593010146561443,False
605397,1635,0.2470948012232416,0.056269113149847096,0.02874617737003058,True
605400,3055,0.2592471358428805,0.05335515548281506,0.03502454991816694,True
605446,64,0.078125,0.140625,0.078125,False
605447,771,0.2723735408560311,0.08690012970168612,0.0311284046692607,False
605452,554,0.18953068592057762,0.08664259927797834,0.02707581227436823,False
605463,563,0.22202486678507993,0.12255772646536411,0.03019538188277087,False
605483,2142,0.31746031746031744,0.11297852474323063,0.018207282913165267,True
605488,1459,0.2350925291295408,0.06854009595613433,0.03289924605894448,True
605498,130,0.13076923076923078,0.11538461538461539,0.05384615384615385,False
605507,543,0.16574585635359115,0.0847145488029466,0.034990791896869246,True
605513,367,0.22343324250681199,0.09536784741144415,0.02997275204359673,True
605521,165,0.24242424242424243,0.13333333333333333,0.03636363636363636,False
605525,122,0.1721311475409836,0.11475409836065574,0.03278688524590164,False
605538,176,0.19886363636363635,0.07954545454545454,0.03409090909090909,False
605540,1130,0.3070796460176991,0.06283185840707965,0.03185840707964602,True
606131,96,0.125,0.03125,0.041666666666666664,False
606149,566,0.27208480565371024,0.07243816254416961,0.04063604240282685,False
606160,1048,0.23950381679389313,0.11259541984732824,0.026717557251908396,False
606303,897,0.22742474916387959,0.0713489409141583,0.028985507246376812,False
606424,270,0.2074074074074074,0.06666666666666667,0.037037037037037035,False
606625,172,0.23255813953488372,0.12209302325581395,0.03488372093023256,False
606930,435,0.1724137931034483,0.0735632183908046,0.03218390804597701,False
606965,434,0.2119815668202765,0.07142857142857142,0.04377880184331797,False
606996,179,0.20670391061452514,0.07262569832402235,0.05027932960893855,False
607067,1926,0.19470404984423675,0.06645898234683281,0.03790238836967809,True
607074,2637,0.2775881683731513,0.08191126279863481,0.03299203640500569,True
607179,594,0.22895622895622897,0.10774410774410774,0.03872053872053872,False
607192,1532,0.31592689295039167,0.08681462140992167,0.02610966057441253,True
607200,1922,0.17221644120707597,0.09209157127991675,0.031217481789802288,True
607216,263,0.19011406844106463,0.07604562737642585,0.03802281368821293,False
607229,64,0.140625,0.046875,0.03125,False
607237,332,0.26506024096385544,0.1716867469879518,0.015060240963855422,False
607259,2206,0.20126926563916592,0.06482320942883046,0.028558476881233003,False
607359,84,0.14285714285714285,0.10714285714285714,0.047619047619047616,False
607455,711,0.22644163150492264,0.10970464135021098,0.02812939521800281,False
607457,83,0.1566265060240964,0.12048192771084337,0.03614457831325301,False
607481,870,0.2632183908045977,0.09425287356321839,0.01264367816091954,False
607536,2642,0.1642694928084784,0.06018168054504164,0.0348221044663134,True
607625,2374,0.22156697556866048,0.06866048862679022,0.030328559393428812,True
607644,202,0.16336633663366337,0.039603960396039604,0.0297029702970297,True
607755,258,0.2054263565891473,0.10465116279069768,0.01937984496124031,False
607968,95,0.06315789473684211,0.14736842105263157,0.05263157894736842,True
608032,1009,0.23785926660059464,0.08820614469772052,0.024777006937561942,False
608328,353,0.18696883852691218,0.10198300283286119,0.0453257790368272,False
608331,2659,0.2327942835652501,0.06318164723580294,0.018427980443775856,True
608334,541,0.2088724584103512,0.10166358595194085,0.031423290203327174,False
608337,2105,0.23847980997624704,0.09026128266033254,0.03895486935866983,True
608344,1569,0.17463352453792225,0.05481198215423837,0.03441682600382409,True
608349,194,0.211340206185567,0.14432989690721648,0.020618556701030927,False
608371,576,0.24131944444444445,0.1545138888888889,0.026041666666666668,False
608372,675,0.15703703703703703,0.05333333333333334,0.04888888888888889,True
608379,2507,0.20103709613083368,0.06701236537694455,0.02632628639808536,True
608566,1470,0.17210884353741496,0.08027210884353742,0.03945578231292517,True
608638,410,0.2,0.09024390243902439,0.02926829268292683,False
608648,234,0.2222222222222222,0.09829059829059829,0.038461538461538464,False
608650,200,0.245,0.075,0.03,False
608652,70,0.2,0.1,0.04285714285714286,False
608665,649,0.2172573189522342,0.1140215716486903,0.02465331278890601,False
608678,546,0.22527472527472528,0.12087912087912088,0.04395604395604396,False
608716,68,0.14705882352941177,0.07352941176470588,0.029411764705882353,False
608717,996,0.21084337349397592,0.09538152610441768,0.02208835341365462,False
608718,1133,0.1879964695498676,0.06796116504854369,0.02912621359223301,False
608723,850,0.21764705882352942,0.07529411764705882,0.03411764705882353,False
612434,499,0.21042084168336672,0.09619238476953908,0.028056112224448898,False
613534,281,0.27402135231316727,0.12099644128113879,0.017793594306049824,False
614179,775,0.22451612903225807,0.1032258064516129,0.04,False
615698,2422,0.1606110652353427,0.07844756399669695,0.03303055326176713,True
617228,221,0.18099547511312217,0.12217194570135746,0.01809954751131222,False
620454,160,0.19375,0.10625,0.025,False
620982,59,0.13559322033898305,0.0847457627118644,0.03389830508474576,False
621016,555,0.21981981981981982,0.12432432432432433,0.025225225225225224,False
621051,855,0.2327485380116959,0.11461988304093568,0.03508771929824561,False
621053,453,0.2560706401766004,0.1280353200883002,0.017660044150110375,False
621057,91,0.18681318681318682,0.13186813186813187,0.03296703296703297,False
621074,405,0.2222222222222222,0.0962962962962963,0.0345679012345679,False
621076,857,0.1808634772462077,0.10501750291715285,0.029171528588098017,True
621082,74,0.17567567567567569,0.0945945945945946,0.05405405405405406,False
621097,51,0.21568627450980393,0.19607843137254902,0.0196078431372549,False
621107,2096,0.21612595419847327,0.03864503816793893,0.033396946564885496,True
621111,1246,0.18218298555377208,0.08908507223113965,0.0377207062600321,True
621112,1432,0.19972067039106145,0.07402234636871509,0.031424581005586594,True
621114,174,0.29310344827586204,0.08620689655172414,0.040229885057471264,False
621121,536,0.24067164179104478,0.12126865671641791,0.03544776119402985,True
621139,113,0.21238938053097345,0.168141592920354,0.02654867256637168,False
621199,266,0.16917293233082706,0.07894736842105263,0.03759398496240601,False
621219,94,0.11702127659574468,0.0425531914893617,0.0851063829787234,False
621237,847,0.30814639905548996,0.10271546635182999,0.021251475796930343,False
621242,756,0.4166666666666667,0.08862433862433862,0.018518518518518517,False
621244,3031,0.20752226987792807,0.06862421643022105,0.03662157703728142,True
621248,153,0.1111111111111111,0.10457516339869281,0.026143790849673203,False
621249,359,0.1977715877437326,0.10027855153203342,0.011142061281337047,False
621294,148,0.20945945945945946,0.11486486486486487,0.02027027027027027,False
621295,262,0.13358778625954199,0.08015267175572519,0.011450381679389313,False
621345,687,0.314410480349345,0.07132459970887918,0.024745269286754003,False
621363,702,0.24358974358974358,0.10398860398860399,0.03276353276353276,False
621366,459,0.21568627450980393,0.07625272331154684,0.034858387799564274,False
621368,525,0.21333333333333335,0.09714285714285714,0.02857142857142857,False
621381,1076,0.29460966542750927,0.06598513011152417,0.02509293680297398,False
621383,1059,0.22757318224740322,0.06704438149197356,0.028328611898016998,False
621389,875,0.13142857142857142,0.060571428571428575,0.04114285714285714,False
621593,65,0.18461538461538463,0.15384615384615385,0.07692307692307693,False
622065,420,0.20476190476190476,0.09047619047619047,0.02857142857142857,False
622072,1170,0.20341880341880342,0.07777777777777778,0.02735042735042735,True
622075,419,0.2577565632458234,0.10023866348448687,0.021479713603818614,False
622098,515,0.26601941747572816,0.1029126213592233,0.03495145631067961,False
622103,79,0.1518987341772152,0.1518987341772152,0.0379746835443038,False
622250,427,0.2997658079625293,0.08430913348946135,0.03044496487119438,False
622251,367,0.23160762942779292,0.15258855585831063,0.010899182561307902,False
622253,456,0.19078947368421054,0.06140350877192982,0.017543859649122806,False
622259,118,0.23728813559322035,0.09322033898305085,0.03389830508474576,False
622491,2971,0.24907438572871088,0.06698081454055874,0.03096600471221811,True
622503,524,0.20610687022900764,0.07251908396946564,0.02862595419847328,False
622554,1068,0.2743445692883895,0.10861423220973783,0.028089887640449437,False
622608,1115,0.12376681614349776,0.07174887892376682,0.033183856502242155,True
622663,2409,0.20797011207970112,0.07513491075134911,0.0327936903279369,True
622694,342,0.19883040935672514,0.07894736842105263,0.07017543859649122,False
622766,71,0.2676056338028169,0.09859154929577464,0.0,False
622772,132,0.25757575757575757,0.07575757575757576,0.015151515151515152,False
622780,117,0.37606837606837606,0.09401709401709402,0.02564102564102564,False
622786,326,0.2147239263803681,0.09202453987730061,0.018404907975460124,False
623149,801,0.2958801498127341,0.07740324594257178,0.03745318352059925,False
623167,1941,0.16177228232869656,0.0844925296239052,0.03760947964966512,True
623211,881,0.24404086265607264,0.1191827468785471,0.018161180476730987,False
623352,964,0.3703319502074689,0.09854771784232365,0.032157676348547715,False
623433,355,0.2112676056338028,0.07323943661971831,0.03380281690140845,False
623437,590,0.19661016949152543,0.06779661016949153,0.010169491525423728,False
623451,311,0.19935691318327975,0.0932475884244373,0.01607717041800643,False
623465,744,0.2970430107526882,0.06720430107526881,0.01881720430107527,False
623474,792,0.2335858585858586,0.06565656565656566,0.023989898989898988,False
623485,94,0.1702127659574468,0.10638297872340426,0.031914893617021274,False
624133,2652,0.22171945701357465,0.0746606334841629,0.0222473604826546,True
624522,737,0.23066485753052918,0.10854816824966079,0.028493894165535955,False
624647,232,0.17672413793103448,0.09913793103448276,0.021551724137931036,False
625643,1075,0.27348837209302324,0.08093023255813954,0.017674418604651163,False
628317,933,0.23258306538049303,0.06645230439442658,0.04180064308681672,True
628452,1017,0.28515240904621436,0.05801376597836775,0.02359882005899705,False
628708,523,0.20076481835564053,0.10325047801147227,0.030592734225621414,False
628711,1190,0.24285714285714285,0.0546218487394958,0.040336134453781515,True
